UNIQUE_CODE,FIRST_ORDER_DATE,LATEST_ORDER_DATE,TENURE_IN_COMPLETE_DAYS,STATUS,GMV_10K_LEVEL_VOICE_PLATFORM,CUISINE_TYPE,SERVICE_TYPE,SERVICE_RATE_PERCENT,ORDER_COUNT_VOICE_PLATFORM,ZIP_CODE,BUSINESS_PHONE_COUNT,WEEKLY_SERVICE_HOURS,TOTAL_MISTAKES_COUNT,AVG_CALL_DURATION_SECONDS
TEST##89628,2025-10-01,2025-10-05,4,active,level_3 ($30000 to $39999),chinese_american,full_time,,203,34669,2,70,13,76
TEST##89603,2025-09-10,2025-10-06,26,active,level_6 ($60000 to $69999),chinese_american,full_time,6.99,1301,01030,2,55,21,81
TEST##86219,2023-10-05,2023-11-04,30,canceled,level_3 ($30000 to $39999),advanced,part_time,6.99,1113,32738,1,,2,85
TEST##86175,2023-10-04,2025-10-06,733,active,level_2 ($20000 to $29999),chinese_japanese,full_time,6.99,25187,21234,3,63,72,79
TEST##85395,2023-05-05,2025-10-06,885,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,26785,32068,2,79,90,77
TEST##87159,2024-04-20,2025-05-26,401,canceled,level_2 ($20000 to $29999),chinese_american,part_time,6.99,8014,33403,2,5,41,76
TEST##86178,2023-09-28,2025-10-06,739,active,level_0 ($0 to $9999),japanese,full_time,6.99,2592,85234,1,54,13,63
TEST##85209,2023-03-07,2025-10-05,943,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,26887,33578,1,68,109,70
TEST##86589,2023-12-08,2025-10-06,668,active,level_1 ($10000 to $19999),chinese_american,full_time,8.19,13222,44107,2,66,37,75
TEST##89269,2025-05-16,2025-10-06,143,active,level_1 ($10000 to $19999),chinese_american,full_time,8.19,2380,18109,2,78,18,87
TEST##89282,2025-05-15,2025-10-05,143,active,level_2 ($20000 to $29999),chinese_american,full_time,7.79,4197,42101,2,24,18,75
TEST##87233,2024-05-16,2024-10-27,164,canceled,level_0 ($0 to $9999),japanese,part_time,6.99,529,11205,1,,3,95
TEST##89177,2025-03-28,2025-10-06,192,active,level_0 ($0 to $9999),japanese,part_time,8.99,151,11374,1,42,3,95
TEST##86639,2024-01-08,2024-01-09,1,suspended,level_0 ($0 to $9999),advanced,part_time,6.99,10,02364,2,,,75
TEST##87695,2024-09-02,2025-02-28,179,canceled,level_0 ($0 to $9999),japanese,full_time,6.99,350,98201,1,,,96
TEST##85186,2023-02-23,2023-02-23,0,canceled,level_0 ($0 to $9999),advanced,full_time,6.99,2,10451,1,,,116
TEST##86707,2023-12-27,2024-02-11,46,canceled,level_0 ($0 to $9999),chinese_american,full_time,7.69,162,31324,2,,,149
TEST##89113,2025-02-21,2025-02-24,3,canceled,level_0 ($0 to $9999),japanese,full_time,7.65,25,11222,1,,,113
TEST##85135,2023-02-12,2025-10-06,967,active,level_5 ($50000 to $59999),advanced,full_time,8.49,82513,20743,4,80,509,100
TEST##86767,2024-01-09,2025-10-05,635,active,level_2 ($20000 to $29999),chinese_american,full_time,7.59,9612,80831,2,61,72,128
TEST##89228,2025-04-08,2025-10-05,180,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,2179,33903,2,53,19,66
TEST##86066,2023-10-04,2025-10-05,732,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,13876,33607,2,60,80,70
TEST##86693,2023-12-31,2025-10-02,641,active,level_4 ($40000 to $49999),chinese_american,part_time,6.99,8119,48117,2,17,36,84
TEST##87128,2024-06-18,2025-10-06,475,active,level_0 ($0 to $9999),japanese,full_time,6.99,2612,30144,1,77,33,86
TEST##89353,2025-06-27,2025-10-06,101,active,level_6 ($60000 to $69999),chinese_american,full_time,6.99,7978,13207,2,66,23,64
TEST##86256,2023-10-15,2023-11-12,28,suspended,level_10 ($100000 to $109999),chinese_american,part_time,7.59,2304,07747,1,,19,102
TEST##86963,2024-02-29,2025-10-06,585,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,5742,70433,1,85,23,68
TEST##89287,2025-05-16,2025-10-06,143,active,level_3 ($30000 to $39999),chinese_american,part_time,6.99,5115,44109,2,33,39,81
TEST##87389,2024-07-12,2025-10-06,451,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,10791,23803,2,82,31,71
TEST##85312,2023-03-30,2025-10-06,921,active,level_8 ($80000 to $89999),advanced,full_time,5.1,75246,70808,1,79,200,84
TEST##85078,2023-01-31,2025-10-06,979,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,22764,32086,2,62,72,71
TEST##89256,2025-04-23,2025-10-06,166,active,level_3 ($30000 to $39999),chinese_american,full_time,7.99,6298,19605,2,63,17,82
TEST##86352,2023-11-03,2025-09-07,674,suspended,level_1 ($10000 to $19999),chinese_american,full_time,6.99,8386,23703,1,63,82,95
TEST##86989,2024-03-04,2024-07-06,124,suspended,level_1 ($10000 to $19999),chinese_american,full_time,6,1637,89131,1,,17,98
TEST##87066,2024-04-16,2025-10-06,538,active,level_0 ($0 to $9999),advanced,full_time,6.99,5221,28461,2,74,43,76
TEST##85873,2023-10-02,2024-06-03,245,suspended,level_1 ($10000 to $19999),chinese_american,part_time,8.59,1077,18102,2,,4,95
TEST##86115,2023-10-19,2025-01-24,463,suspended,level_0 ($0 to $9999),advanced,full_time,8,1519,07109,3,58,7,83
TEST##89622,2025-09-27,2025-10-06,9,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,46,32819,2,83,3,116
TEST##85586,2023-06-24,2024-07-03,375,suspended,level_3 ($30000 to $39999),advanced,full_time,6.99,21824,39301,2,,195,106
TEST##87597,2024-08-09,2025-10-06,423,active,level_3 ($30000 to $39999),advanced,full_time,6.99,15218,70403,1,60,199,90
TEST##86798,2024-01-16,2025-10-06,629,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,16691,34613,1,74,64,75
TEST##85283,2023-03-22,2025-10-05,928,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,46189,23325,2,61,171,76
TEST##86225,2023-10-13,2025-10-05,723,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,23115,33435,2,63,62,76
TEST##87776,2024-10-04,2025-10-04,365,active,level_1 ($10000 to $19999),advanced,part_time,6.99,1444,30620,2,9,25,122
TEST##87699,2024-09-05,2024-10-01,26,suspended,level_4 ($40000 to $49999),advanced,part_time,8.49,1015,20019,2,,31,100
TEST##85797,2023-07-19,2025-10-05,809,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,27878,06776,2,62,64,66
TEST##86286,2023-10-19,2025-10-05,717,active,level_5 ($50000 to $59999),chinese_american,full_time,6.99,44760,28159,1,65,96,66
TEST##89187,2025-03-20,2025-10-06,200,active,level_3 ($30000 to $39999),chinese_american,full_time,7.79,7592,20814,1,74,34,95
TEST##87256,2024-05-28,2024-07-11,44,canceled,level_3 ($30000 to $39999),chinese_american,full_time,6.99,1911,29624,1,,10,79
TEST##87508,2024-07-23,2025-10-05,439,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,6403,47371,1,63,13,61
TEST##87869,2024-11-08,2024-11-19,11,suspended,level_0 ($0 to $9999),chinese_american,full_time,6.99,30,30090,1,78,3,123
TEST##87033,2024-03-18,2025-10-02,563,active,level_4 ($40000 to $49999),chinese_american,part_time,6.99,7803,28472,1,4,30,75
TEST##85073,2023-01-20,2025-10-06,990,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,12244,74033,2,62,42,73
TEST##87578,2024-08-03,2025-10-06,429,active,level_4 ($40000 to $49999),chinese_american,full_time,8.39,23773,06604,2,71,75,101
TEST##85562,2023-05-11,2025-10-06,879,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,10772,04084,2,68,66,83
TEST##86373,2023-11-11,2025-10-06,695,active,level_4 ($40000 to $49999),chinese_american,full_time,6.99,29836,32164,1,71,75,73
TEST##89081,2025-02-07,2025-10-06,241,active,level_0 ($0 to $9999),chinese_american,full_time,8.19,1592,74012,2,43,13,83
TEST##89265,2025-04-30,2025-10-05,158,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,1389,29486,1,61,18,71
TEST##87953,2024-11-30,2025-10-06,310,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,9542,35601,2,62,30,67
TEST##85157,2023-02-10,2023-03-31,49,canceled,level_1 ($10000 to $19999),chinese_american,full_time,6.99,1197,44123,2,,12,64
TEST##86899,2024-02-13,2024-02-20,7,pause,level_1 ($10000 to $19999),japanese,full_time,6.99,147,44641,2,,4,90
TEST##87556,2024-07-30,2025-10-06,433,active,level_0 ($0 to $9999),chinese_japanese,full_time,6.99,6486,28269,2,79,21,83
TEST##85393,2023-04-26,2025-10-06,894,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,32389,33418,1,76,102,72
TEST##87268,2024-06-04,2025-09-13,466,suspended,level_1 ($10000 to $19999),chinese_american,part_time,8.39,6238,07107,2,33,62,103
TEST##86298,2023-10-25,2025-10-05,711,active,level_4 ($40000 to $49999),chinese_american,full_time,6.99,30131,70433,2,65,108,78
TEST##85027,2023-01-05,2025-10-06,1005,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,41127,32209,1,69,170,64
TEST##86928,2024-02-18,2025-10-06,596,active,level_1 ($10000 to $19999),chinese_american,full_time,8.59,11792,61832,1,78,122,87
TEST##87589,2024-08-15,2025-10-05,416,active,level_0 ($0 to $9999),japanese,full_time,6.99,976,L6B1N8,1,72,23,84
TEST##89162,2025-04-11,2025-10-06,178,active,level_0 ($0 to $9999),chinese_american,full_time,8.59,908,11373,1,73,15,88
TEST##85595,2023-05-26,2024-03-09,288,suspended,level_3 ($30000 to $39999),chinese_american,part_time,7.59,2271,01536,2,,31,116
TEST##87291,2024-06-07,2025-07-06,394,suspended,level_1 ($10000 to $19999),chinese_american,full_time,7.99,1233,08037,2,27,45,86
TEST##87915,2024-11-29,2025-10-04,309,active,level_1 ($10000 to $19999),chinese_american,part_time,6.99,1548,49202,2,9,25,76
TEST##89291,2025-05-20,2025-10-06,139,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,4057,19152,1,80,26,66
TEST##86982,2024-03-01,2025-10-06,584,active,level_2 ($20000 to $29999),chinese_american,part_time,6.99,13101,34275,2,24,58,71
TEST##87289,2024-06-16,2024-06-30,14,suspended,level_6 ($60000 to $69999),chinese_american,full_time,6.99,1265,27263,2,69,19,75
TEST##87778,2024-10-04,2025-10-06,367,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,1968,41074,1,57,10,80
TEST##87719,2024-09-16,2024-10-26,40,canceled,level_0 ($0 to $9999),chinese_japanese,full_time,6.99,122,48084,1,,5,84
TEST##86961,2024-02-21,2024-02-22,1,suspended,level_0 ($0 to $9999),advanced,full_time,6.99,9,48911,2,,6,147
TEST##86268,2023-11-08,2025-10-06,698,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,12378,12065,2,63,79,80
TEST##85201,2023-02-25,2025-10-06,954,active,level_2 ($20000 to $29999),chinese_american,full_time,8.19,31525,20910,2,75,206,105
TEST##86809,2024-01-20,2024-12-31,346,canceled,level_1 ($10000 to $19999),chinese_american,full_time,6.99,5955,47401,1,,49,102
TEST##86382,2023-11-21,2024-12-31,406,suspended,level_1 ($10000 to $19999),chinese_american,full_time,7.59,6551,23456,3,65,48,89
TEST##86355,2023-11-08,2025-02-09,459,canceled,level_0 ($0 to $9999),japanese,full_time,6.99,2624,40503,1,,23,77
TEST##85585,2023-05-26,2025-10-06,864,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,29795,21237,2,61,97,71
TEST##86177,2023-09-26,2025-10-05,740,active,level_3 ($30000 to $39999),chinese_american,part_time,6.99,26844,23606,2,62,66,68
TEST##87252,2024-05-20,2025-10-06,504,active,level_1 ($10000 to $19999),chinese_american,full_time,8.19,6398,18040,2,68,18,86
TEST##85223,2023-03-11,2025-10-05,939,active,level_4 ($40000 to $49999),chinese_american,full_time,7.59,17211,63376,2,66,170,89
TEST##87886,2024-10-17,2025-10-06,354,active,level_5 ($50000 to $59999),pizza,full_time,7.99,26774,19802,1,91,151,95
TEST##86003,2023-08-31,2024-06-06,280,suspended,level_2 ($20000 to $29999),japanese,full_time,6.99,4414,08016,1,,16,92
TEST##89583,2025-09-01,2025-10-06,35,active,level_2 ($20000 to $29999),chinese_american,part_time,6.99,460,07731,2,14,17,72
TEST##85083,2023-01-27,2025-10-03,980,active,level_1 ($10000 to $19999),chinese_american,part_time,6.99,11648,32224,2,27,27,65
TEST##87165,2024-04-24,2025-10-05,529,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,13805,23111,2,62,53,80
TEST##89311,2025-06-01,2025-10-06,127,active,level_3 ($30000 to $39999),chinese_american,full_time,7.99,4267,07107,2,69,26,93
TEST##85611,2023-05-31,2025-06-08,739,pause,level_2 ($20000 to $29999),chinese_american,part_time,6.99,6621,01001,2,9,46,78
TEST##87665,2024-08-25,2025-05-30,278,suspended,level_1 ($10000 to $19999),advanced,part_time,6.99,2025,24551,1,9,5,74
TEST##85572,2023-05-26,2025-04-26,701,canceled,level_0 ($0 to $9999),advanced,full_time,6.99,202,53704,1,,6,65
TEST##86281,2023-10-21,2025-10-06,716,active,level_3 ($30000 to $39999),chinese_american,full_time,8.39,26683,07087,3,69,135,84
TEST##86189,2023-10-07,2025-10-06,730,active,level_2 ($20000 to $29999),chinese_american,full_time,8.39,28238,10128,2,78,93,90
TEST##89108,2025-03-01,2025-10-04,217,active,level_2 ($20000 to $29999),chinese_american,part_time,7.59,1051,02359,2,10,23,103
TEST##86512,2023-11-30,2023-12-20,20,canceled,level_1 ($10000 to $19999),japanese,full_time,8,27,19115,2,,13,153
TEST##87717,2024-09-18,2025-10-04,381,active,level_3 ($30000 to $39999),chinese_american,part_time,6.99,9507,12550,2,18,20,70
TEST##89599,2025-09-07,2025-10-06,29,active,level_1 ($10000 to $19999),chinese_american,part_time,6.99,546,32905,1,27,9,67
TEST##87917,2024-12-01,2025-10-06,309,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,3928,48003,1,63,7,75
TEST##87017,2024-03-05,2025-10-06,580,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,7418,32312,2,63,33,80
TEST##87397,2024-07-16,2024-08-21,36,suspended,level_3 ($30000 to $39999),chinese_american,part_time,6.99,1394,33853,2,36,30,84
TEST##86381,2023-11-12,2024-04-02,142,suspended,level_0 ($0 to $9999),advanced,full_time,6.99,602,12305,1,,7,103
TEST##87682,2024-08-30,2025-03-31,213,canceled,level_0 ($0 to $9999),chinese_american,full_time,6.99,1745,74075,1,,8,67
TEST##86962,2024-03-01,2024-03-03,2,canceled,level_1 ($10000 to $19999),chinese_american,part_time,7.99,56,33161,1,,12,96
TEST##85378,2023-04-23,2024-06-06,410,canceled,level_3 ($30000 to $39999),chinese_american,part_time,6.99,11229,30642,1,,59,87
TEST##89532,2025-08-10,2025-10-06,57,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,951,23464,1,65,8,50
TEST##86776,2024-01-11,2025-02-21,407,active,level_2 ($20000 to $29999),chinese_american,part_time,6.99,5804,48616,2,,13,72
TEST##85103,2023-05-30,2023-06-01,2,suspended,level_0 ($0 to $9999),chinese_american,full_time,6.99,20,01240,2,,4,92
TEST##89095,2025-02-13,2025-10-06,235,active,level_0 ($0 to $9999),unknown,full_time,6.99,747,63103,1,77,7,82
TEST##89181,2025-03-19,2025-10-06,201,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,5326,29681,1,62,10,63
TEST##86885,2024-02-12,2024-02-15,3,canceled,level_0 ($0 to $9999),advanced,full_time,6.99,15,30316,1,,4,147
TEST##86112,2023-09-11,2024-03-07,178,canceled,level_5 ($50000 to $59999),chinese_american,full_time,7.59,10918,07730,2,,66,87
TEST##85955,2023-08-27,2025-10-05,770,active,level_6 ($60000 to $69999),chinese_american,full_time,6.99,64576,46410,2,68,313,81
TEST##86006,2023-08-30,2025-09-01,733,suspended,level_2 ($20000 to $29999),chinese_american,full_time,6.99,28736,23502,2,60,138,69
TEST##87535,2024-07-25,2025-10-06,438,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,17839,29412,1,63,63,65
TEST##85956,2023-08-17,2025-10-06,781,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,10787,30213,2,61,65,80
TEST##87111,2024-04-15,2024-08-17,124,canceled,level_0 ($0 to $9999),chinese_american,full_time,6.99,658,14614,2,,9,64
TEST##86213,2023-10-05,2025-10-06,732,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,21424,33572,1,66,78,72
TEST##87292,2024-06-11,2025-03-10,272,canceled,level_2 ($20000 to $29999),advanced,part_time,7.59,4218,20904,1,,28,100
TEST##85021,2023-01-15,2025-10-06,995,active,level_4 ($40000 to $49999),advanced,full_time,5.1,37471,70002,1,79,90,86
TEST##86716,2024-01-02,2025-10-06,643,active,level_0 ($0 to $9999),advanced,full_time,6.99,6587,21244,1,72,82,87
TEST##85181,2023-02-17,2025-10-05,961,active,level_3 ($30000 to $39999),chinese_american,full_time,6.99,30493,44820,1,59,74,71
TEST##89295,2025-05-17,2025-10-06,142,active,level_1 ($10000 to $19999),japanese,full_time,6.99,1506,11385,1,77,15,92
TEST##87639,2024-08-21,2024-11-23,94,suspended,level_1 ($10000 to $19999),chinese_american,full_time,6.99,1759,70817,2,67,17,63
TEST##89071,2025-02-05,2025-03-21,44,canceled,level_0 ($0 to $9999),chinese_japanese,full_time,8.05,174,11101,2,,9,142
TEST##89137,2025-03-04,2025-06-26,114,active,level_1 ($10000 to $19999),japanese,part_time,6.99,1215,27608,2,30,19,69
TEST##86675,2023-12-26,2024-03-02,67,canceled,level_3 ($30000 to $39999),chinese_american,part_time,6.99,2087,33411,1,,10,76
TEST##89376,2025-07-16,2025-10-05,81,active,level_1 ($10000 to $19999),chinese_american,full_time,6.99,1144,23602,2,68,5,73
TEST##87326,2024-06-23,2024-06-23,0,canceled,level_0 ($0 to $9999),japanese,full_time,6.99,6,98033,1,,2,88
TEST##85717,2023-06-29,2024-05-09,315,suspended,level_1 ($10000 to $19999),chinese_american,part_time,8.19,1509,10302,2,,31,115
TEST##85099,2023-01-25,2023-06-15,141,suspended,level_5 ($50000 to $59999),advanced,full_time,8.19,8812,02904,2,,65,95
TEST##86829,2024-01-30,2025-10-06,615,active,level_3 ($30000 to $39999),chinese_japanese,full_time,6.99,17751,37821,1,63,55,74
TEST##86672,2023-12-21,2025-10-06,655,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,6587,45255,1,64,18,69
TEST##85515,2023-05-01,2023-09-23,145,suspended,level_1 ($10000 to $19999),chinese_american,full_time,8.59,2921,11434,1,,51,103
TEST##86761,2024-01-13,2025-10-05,631,active,level_1 ($10000 to $19999),advanced,full_time,6.99,6323,37043,1,63,62,99
TEST##85313,2023-04-07,2023-05-02,25,suspended,level_1 ($10000 to $19999),advanced,full_time,6.99,336,12550,1,,18,108
TEST##89366,2025-07-03,2025-10-06,95,active,level_1 ($10000 to $19999),chinese_american,part_time,6.99,1704,37343,2,27,8,65
TEST##89562,2025-08-20,2025-10-05,46,active,level_2 ($20000 to $29999),chinese_american,part_time,6.99,844,27569,1,35,25,99
TEST##89523,2025-08-12,2025-09-30,49,active,level_1 ($10000 to $19999),japanese,part_time,7.59,107,30040,1,10,4,97
TEST##86752,2024-01-09,2024-09-05,240,canceled,level_0 ($0 to $9999),advanced,full_time,6.99,218,77091,1,,6,64
TEST##89261,2025-05-02,2025-05-16,14,canceled,level_0 ($0 to $9999),japanese,part_time,6.99,5,12065,1,,3,77
TEST##86398,2023-11-19,2025-10-05,686,active,level_0 ($0 to $9999),japanese,full_time,6.99,2627,19115,1,67,5,82
TEST##85961,2023-09-01,2023-10-21,50,suspended,level_0 ($0 to $9999),japanese,full_time,6.99,291,33703,1,,,99
TEST##82239,2025-01-30,2025-01-30,0,canceled,level_0 ($0 to $9999),japanese,part_time,8.39,1,11104,,,,
TEST##83998,2023-03-03,2024-04-30,424,suspended,level_0 ($0 to $9999),unknown,full_time,6.99,370,74403,,,1,71
TEST##87373,2024-07-17,2025-02-05,203,suspended,level_0 ($0 to $9999),advanced,full_time,6.99,259,94103,1,24,1,59
TEST##87325,2024-06-23,2024-06-24,1,canceled,level_0 ($0 to $9999),japanese,full_time,6.99,10,98112,1,,1,90
TEST##89651,2025-09-27,2025-10-05,8,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,6,84041,1,78,1,84
TEST##87838,2024-10-26,2024-10-26,0,canceled,level_0 ($0 to $9999),advanced,full_time,7.59,9,15202,,,1,98
TEST##86609,2023-12-13,2025-10-06,663,active,level_2 ($20000 to $29999),chinese_american,full_time,6.99,18342,29072,2,61,65,75
TEST##86299,2023-10-26,2025-10-06,711,active,level_2 ($20000 to $29999),chinese_american,full_time,6.59,26716,11694,2,78,116,90
TEST##87281,2024-05-31,2024-11-30,183,canceled,level_2 ($20000 to $29999),advanced,full_time,8.19,6609,63121,2,,63,109
TEST##87756,2024-09-29,2025-10-05,371,active,level_0 ($0 to $9999),chinese_american,full_time,6.99,3166,23350,2,60,25,77
TEST##86737,2024-01-03,2025-10-05,641,active,level_2 ($20000 to $29999),chinese_american,full_time,8.19,17773,19149,2,68,155,93
TEST##86282,2023-10-26,2025-10-03,708,active,level_1 ($10000 to $19999),chinese_american,full_time,8.19,13654,70056,2,70,40,83
TEST##89613,2025-09-16,2025-10-05,19,active,level_4 ($40000 to $49999),japanese,full_time,6.99,1040,27613,2,61,34,63
TEST##86161,2023-09-24,2025-10-05,742,active,level_2 ($20000 to $29999),chinese_american,full_time,7.59,13063,46219,2,65,86,100
TEST##86986,2024-02-29,2025-10-06,585,active,level_6 ($60000 to $69999),chinese_american,full_time,7.99,27676,02909,2,70,253,70
TEST##85219,2023-03-02,2025-10-06,949,active,level_3 ($30000 to $39999),advanced,full_time,6.99,44660,33602,1,67,115,67
